HOBO Weather Station - SN 8388608
Time zone: UTC-300 minutes
Date_Time	Pressure_10096011_mbar	Water Temperature_SDI_0_2_F	Sp Cond_SDI_0_3_mS/cm	Salinity_SDI_0_4_ppt	Depth_SDI_0_5_m	pH_SDI_0_6_H+	pH mV_SDI_0_7_V	Turbidity_SDI_0_8_NTU	Chl_SDI_0_9_ug/L	Percent Oxygen_SDI_0_10_%	Concentration Oxygen_SDI_0_11_mg/L	Battery_SDI_0_12_volts	Corrected Depth_SDI_0_12_m	
06/12/19 01:45:00	1017.250	69.480	5.038	2.710	1.937	7.480	-68.900	40.300	6.500	74.300	6.540	11.300	1.894
06/12/19 02:00:00	1017.250	69.340	5.131	2.770	2.009	7.430	-66.700	38.500	6.300	74.700	6.590	11.300	1.966
06/12/19 02:15:00	1017.450	69.010	5.109	2.760	2.083	7.390	-64.800	43.800	6.900	73.500	6.500	11.400	2.038
06/12/19 02:30:00	1017.250	68.650	5.130	2.770	2.152	7.400	-65.300	44.900	5.700	72.700	6.460	11.300	2.109
06/12/19 02:45:00	1017.750	68.270	5.193	2.800	2.229	7.370	-63.700	42.600	5.500	69.000	6.160	11.300	2.181
06/12/19 03:00:00	1017.650	67.730	5.323	2.880	2.304	7.310	-61.200	39.800	6.500	70.200	6.290	11.400	2.257
06/12/19 03:15:00	1017.750	67.470	5.655	3.070	2.371	7.310	-61.100	41.700	5.300	73.000	6.560	11.300	2.323
06/12/19 03:30:00	1017.650	67.100	5.666	3.080	2.442	7.310	-61.200	32.700	5.400	71.600	6.460	11.300	2.395
06/12/19 03:45:00	1018.050	67.240	5.585	3.030	2.502	7.300	-60.600	34.600	5.100	71.700	6.460	11.300	2.450
06/12/19 04:00:00	1018.050	67.130	5.561	3.020	2.558	7.240	-57.900	28.200	4.900	69.700	6.290	11.300	2.506
06/12/19 04:15:00	1018.550	66.880	5.564	3.020	2.607	7.210	-56.500	25.800	4.600	65.600	5.930	11.300	2.550
06/12/19 04:30:00	1018.850	66.730	5.568	3.020	2.651	7.190	-55.300	23.600	3.700	64.200	5.820	11.400	2.591
06/12/19 04:45:00	1019.250	66.760	5.574	3.030	2.680	7.220	-56.700	25.300	4.600	62.700	5.680	11.300	2.616
06/12/19 05:00:00	1019.250	66.810	5.615	3.050	2.703	7.220	-57.000	27.100	4.200	63.000	5.700	11.300	2.639
06/12/19 05:15:00	1019.550	66.970	5.655	3.070	2.719	7.190	-55.300	21.600	3.700	64.100	5.790	11.300	2.652
06/12/19 05:30:00	1019.250	67.120	5.663	3.080	2.721	7.210	-56.500	18.600	3.800	61.600	5.550	11.300	2.657
06/12/19 05:45:00	1019.850	67.190	5.642	3.070	2.714	7.250	-58.400	36.000	5.000	56.100	5.060	11.300	2.644
06/12/19 06:00:00	1020.050	67.670	5.596	3.040	2.700	7.320	-61.600	19.500	3.400	67.100	6.020	11.300	2.628
06/12/19 06:15:00	1019.950	68.350	5.336	2.890	2.674	7.400	-65.300	24.300	4.000	71.100	6.340	11.300	2.603
06/12/19 06:30:00	1020.050	68.570	5.242	2.830	2.642	7.400	-65.400	21.300	4.100	70.600	6.270	11.300	2.570
06/12/19 06:45:00	1020.150	68.390	5.275	2.850	2.608	7.350	-63.100	20.500	4.500	68.300	6.080	11.300	2.535
06/12/19 07:00:00	1020.050	68.330	5.477	2.970	2.571	7.330	-62.100	17.200	3.500	56.100	5.000	11.300	2.499
06/12/19 07:15:00	1020.050	68.640	5.974	3.260	2.522	7.370	-63.900	17.000	2.700	63.700	5.640	11.300	2.450
06/12/19 07:30:00	1020.050	68.800	5.980	3.260	2.459	7.350	-62.900	15.300	2.000	59.800	5.290	11.300	2.387
06/12/19 07:45:00	1020.250	68.940	5.935	3.230	2.389	7.300	-60.400	15.300	2.700	53.000	4.680	11.300	2.315
06/12/19 08:00:00	1020.050	68.970	5.781	3.140	2.310	7.260	-58.800	13.800	2.500	46.900	4.150	11.300	2.238
06/12/19 08:15:00	1020.450	68.990	5.635	3.060	2.238	7.220	-56.900	14.600	1.800	42.500	3.760	11.300	2.162
06/12/19 08:30:00	1020.450	69.070	5.548	3.010	2.170	7.240	-57.900	14.100	3.100	40.400	3.570	11.300	2.094
06/12/19 08:45:00	1020.450	69.150	5.607	3.040	2.107	7.300	-60.700	15.800	2.300	47.500	4.190	11.300	2.031
06/12/19 09:00:00	1020.450	69.370	5.919	3.220	2.042	7.370	-63.600	12.400	3.500	55.300	4.860	11.300	1.966
06/12/19 09:15:00	1020.550	69.520	6.186	3.380	1.985	7.390	-64.600	13.300	2.700	60.600	5.310	11.300	1.908
06/12/19 09:30:00	1020.450	69.560	6.127	3.340	1.926	7.410	-65.700	15.600	2.400	59.300	5.200	11.200	1.850
06/12/19 09:45:00	1020.350	69.620	6.007	3.270	1.863	7.430	-66.600	18.200	3.200	65.600	5.750	11.300	1.788
06/12/19 10:00:00	1020.050	69.670	5.973	3.250	1.806	7.430	-66.500	13.600	2.900	65.600	5.740	11.300	1.734
06/12/19 10:15:00	1019.850	69.820	5.966	3.250	1.748	7.470	-68.400	17.000	3.400	71.600	6.260	11.300	1.678
06/12/19 10:30:00	1019.650	69.990	5.925	3.230	1.692	7.480	-69.000	15.500	3.300	71.700	6.260	11.300	1.624
06/12/19 10:45:00	1019.650	70.100	5.823	3.170	1.652	7.520	-70.800	15.300	4.000	76.000	6.630	11.300	1.584
06/12/19 11:00:00	1019.650	70.350	5.777	3.140	1.617	7.540	-71.400	20.100	3.000	76.500	6.660	11.300	1.549
06/12/19 11:15:00	1019.850	70.370	5.759	3.130	1.576	7.520	-70.500	15.900	3.600	76.300	6.640	11.300	1.506
06/12/19 11:30:00	1019.650	70.640	5.668	3.080	1.558	7.580	-73.400	20.600	3.800	78.300	6.800	11.300	1.490
06/12/19 11:45:00	1019.850	71.060	5.753	3.120	1.538	7.520	-70.900	15.600	3.200	76.500	6.610	11.300	1.468
06/12/19 12:00:00	1019.650	71.190	5.679	3.080	1.527	7.530	-71.300	14.100	3.500	76.900	6.630	11.300	1.459
06/12/19 12:15:00	1019.450	71.630	5.695	3.090	1.530	7.540	-71.600	14.000	3.800	78.700	6.760	11.300	1.464
06/12/19 12:30:00	1019.250	71.840	5.680	3.080	1.548	7.480	-68.700	12.600	3.700	78.700	6.740	11.300	1.484
06/12/19 12:45:00	1018.950	72.350	5.757	3.120	1.589	7.480	-68.900	13.300	4.200	80.200	6.830	11.300	1.528
06/12/19 13:00:00	1018.850	72.310	5.627	3.050	1.648	7.550	-72.200	28.500	6.000	84.500	7.210	11.300	1.588
06/12/19 13:15:00	1018.750	72.700	5.664	3.070	1.708	7.510	-70.600	22.500	5.200	86.600	7.350	11.300	1.649
06/12/19 13:30:00	1018.450	73.060	5.425	2.930	1.766	7.680	-78.400	29.700	6.400	93.100	7.880	11.300	1.710
06/12/19 13:45:00	1018.650	72.720	5.242	2.830	1.826	7.620	-75.500	22.700	6.500	86.500	7.350	11.200	1.768
06/12/19 14:00:00	1018.450	72.970	5.298	2.860	1.898	7.590	-74.000	28.400	5.000	85.600	7.260	11.300	1.842
06/12/19 14:15:00	1018.550	73.700	5.461	2.950	1.974	7.560	-72.700	35.500	6.300	84.800	7.130	11.300	1.917
06/12/19 14:30:00	1018.450	74.310	5.447	2.940	2.050	7.630	-75.800	39.700	6.200	88.300	7.380	11.300	1.994
06/12/19 14:45:00	1018.250	74.810	5.482	2.960	2.132	7.620	-75.500	40.600	6.300	90.300	7.500	11.300	2.078
06/12/19 15:00:00	1017.650	75.220	5.475	2.960	2.221	7.610	-75.100	50.000	6.100	86.600	7.170	11.300	2.174
06/12/19 15:15:00	1017.950	75.580	5.511	2.980	2.306	7.580	-73.800	50.800	6.700	86.600	7.140	11.300	2.256
06/12/19 15:30:00	1017.650	75.660	5.679	3.070	2.389	7.570	-73.200	38.000	6.500	87.100	7.170	11.300	2.342
06/12/19 15:45:00	1017.750	75.990	5.785	3.130	2.471	7.560	-72.700	52.400	6.700	84.800	6.960	11.300	2.423
06/12/19 16:00:00	1017.250	75.800	5.777	3.130	2.548	7.590	-74.200	48.400	7.300	87.300	7.170	11.300	2.505
06/12/19 16:15:00	1017.350	75.620	5.813	3.150	2.611	7.610	-75.100	34.400	5.800	86.300	7.110	11.300	2.567
06/12/19 16:30:00	1017.650	75.080	5.924	3.210	2.680	7.620	-75.600	33.500	6.000	85.100	7.040	11.300	2.633
06/12/19 16:45:00	1017.450	74.850	6.030	3.280	2.735	7.570	-73.300	29.700	6.200	85.600	7.100	11.300	2.690
06/12/19 17:00:00	1017.250	74.750	6.044	3.280	2.782	7.570	-73.200	32.800	5.600	85.800	7.120	11.200	2.739
06/12/19 17:15:00	1017.650	74.330	5.962	3.240	2.834	7.560	-72.700	27.800	7.100	84.000	7.010	11.300	2.787
06/12/19 17:30:00	1017.250	74.290	5.896	3.200	2.862	7.530	-71.300	29.400	6.400	85.200	7.110	11.300	2.819
06/12/19 17:45:00	1018.050	74.170	5.835	3.170	2.890	7.450	-67.600	23.800	5.500	83.600	6.990	11.200	2.838
06/12/19 18:00:00	1018.050	74.120	5.824	3.160	2.903	7.430	-66.900	20.000	5.200	81.000	6.770	11.300	2.851
06/12/19 18:15:00	1018.050	73.610	5.801	3.150	2.904	7.430	-66.800	22.300	4.500	78.700	6.610	11.300	2.852
06/12/19 18:30:00	1018.050	73.220	5.790	3.140	2.900	7.370	-64.200	18.900	4.400	75.600	6.380	11.300	2.848
06/12/19 18:45:00	1018.150	72.880	5.785	3.140	2.885	7.330	-62.300	15.100	5.100	73.300	6.210	11.300	2.832
06/12/19 19:00:00	1017.650	72.140	5.822	3.160	2.858	7.280	-59.800	12.000	2.600	55.800	4.760	11.300	2.811
06/12/19 19:15:00	1017.850	70.890	5.858	3.180	2.828	7.190	-55.800	7.400	1.200	45.600	3.940	11.300	2.779
06/12/19 19:30:00	1018.050	70.470	5.866	3.190	2.794	7.150	-53.800	6.100	1.900	41.100	3.570	11.300	2.742
06/12/19 19:45:00	1018.250	70.300	5.866	3.190	2.751	7.140	-53.400	7.400	2.200	44.200	3.850	11.300	2.697
06/12/19 20:00:00	1017.650	70.400	5.893	3.210	2.701	7.180	-55.200	10.200	2.700	52.600	4.570	11.300	2.654
06/12/19 20:15:00	1018.250	70.150	5.831	3.170	2.633	7.150	-53.700	13.900	1.900	36.400	3.170	11.200	2.579
06/12/19 20:30:00	1018.050	69.920	6.154	3.360	2.564	7.190	-55.700	9.900	2.100	37.200	3.250	11.300	2.512
06/12/19 20:45:00	1018.150	69.900	5.806	3.160	2.479	7.120	-52.200	3.100	1.800	25.700	2.250	11.300	2.426
06/12/19 21:00:00	1017.650	69.900	5.723	3.110	2.396	7.110	-51.900	1.800	2.000	24.700	2.160	11.300	2.349
06/12/19 21:15:00	1017.950	70.060	5.727	3.110	2.322	7.150	-53.500	7.500	2.200	31.800	2.780	11.300	2.272
06/12/19 21:30:00	1018.050	70.510	5.651	3.070	2.253	7.180	-55.100	13.500	2.300	38.800	3.370	11.300	2.201
06/12/19 21:45:00	1017.750	70.800	5.606	3.040	2.189	7.190	-55.600	12.500	1.800	32.900	2.850	11.300	2.141
06/12/19 22:00:00	1017.650	70.880	5.574	3.020	2.121	7.160	-53.900	9.300	1.800	24.800	2.150	11.300	2.074
06/12/19 22:15:00	1017.450	70.980	5.564	3.010	2.048	7.180	-54.900	11.800	1.200	28.100	2.430	11.300	2.003
06/12/19 22:30:00	1016.850	70.990	5.543	3.000	1.979	7.210	-56.500	9.700	2.200	32.100	2.770	11.300	1.940
06/12/19 22:45:00	1016.850	70.970	5.855	3.180	1.916	7.370	-64.000	14.100	3.900	54.900	4.750	11.300	1.877
06/12/19 23:00:00	1016.450	70.850	5.998	3.270	1.853	7.410	-65.500	15.700	3.800	59.800	5.170	11.300	1.818
06/12/19 23:15:00	1016.550	70.720	6.036	3.290	1.803	7.410	-65.600	16.000	4.200	61.100	5.290	11.200	1.767
06/12/19 23:30:00	1016.850	70.730	6.000	3.270	1.768	7.410	-65.700	15.800	5.100	55.000	4.770	11.300	1.729
06/12/19 23:45:00	1016.150	70.740	5.957	3.240	1.734	7.430	-66.600	19.300	4.300	59.600	5.160	11.300	1.702
06/13/19 00:00:00	1015.650	70.660	5.845	3.180	1.700	7.450	-67.600	19.900	4.400	66.800	5.790	11.300	1.673
06/13/19 00:15:00	1015.650	70.600	5.821	3.160	1.677	7.470	-68.300	16.500	4.400	70.600	6.130	11.300	1.650
06/13/19 00:30:00	1015.250	70.590	5.766	3.130	1.654	7.470	-68.400	16.800	4.200	68.300	5.930	11.300	1.631
06/13/19 00:45:00	1015.450	70.630	5.739	3.120	1.649	7.460	-68.000	22.600	5.100	69.700	6.050	11.300	1.624
06/13/19 01:00:00	1014.850	70.600	5.751	3.120	1.668	7.450	-67.600	19.400	4.500	74.300	6.450	11.300	1.649
06/13/19 01:15:00	1014.750	70.550	5.736	3.110	1.699	7.450	-67.600	24.300	4.900	73.400	6.380	11.200	1.681
06/13/19 01:30:00	1014.450	70.360	5.679	3.080	1.750	7.450	-67.500	30.300	6.600	71.100	6.190	11.300	1.735
06/13/19 01:45:00	1014.450	70.390	5.671	3.080	1.800	7.480	-68.900	26.300	6.600	74.000	6.440	11.300	1.785
06/13/19 02:00:00	1014.050	70.290	5.642	3.060	1.849	7.460	-67.900	23.200	6.200	72.300	6.300	11.300	1.838
06/13/19 02:15:00	1013.950	70.270	5.600	3.040	1.901	7.420	-66.300	22.100	4.400	73.500	6.400	11.300	1.891
06/13/19 02:30:00	1013.250	70.100	5.330	2.880	1.951	7.390	-64.800	35.700	7.000	71.800	6.280	11.300	1.948
06/13/19 02:45:00	1012.950	69.640	5.351	2.890	2.008	7.350	-62.700	37.000	5.700	71.500	6.280	11.300	2.009
06/13/19 03:00:00	1012.850	69.570	5.466	2.960	2.072	7.360	-63.300	31.300	5.700	75.300	6.610	11.300	2.074
06/13/19 03:15:00	1012.550	69.360	5.523	2.990	2.141	7.330	-62.200	31.700	5.500	72.200	6.360	11.300	2.146
06/13/19 03:30:00	1012.050	69.160	5.631	3.060	2.214	7.330	-62.100	30.300	5.300	71.600	6.310	11.300	2.224
06/13/19 03:45:00	1012.450	69.090	5.652	3.070	2.286	7.330	-62.000	31.300	5.400	74.400	6.560	11.300	2.292
06/13/19 04:00:00	1012.050	68.740	5.710	3.100	2.353	7.300	-60.800	35.700	6.000	69.700	6.170	11.300	2.363
06/13/19 04:15:00	1011.750	68.580	5.839	3.180	2.415	7.290	-60.200	38.800	5.500	72.000	6.380	11.400	2.428
06/13/19 04:30:00	1011.750	68.620	5.951	3.240	2.477	7.300	-60.500	29.000	5.300	72.800	6.460	11.300	2.490
06/13/19 04:45:00	1011.650	68.650	6.001	3.270	2.532	7.280	-59.700	26.800	4.600	72.200	6.400	11.300	2.546
06/13/19 05:00:00	1011.650	68.640	6.020	3.280	2.590	7.250	-58.200	25.400	4.500	71.700	6.350	11.300	2.604
06/13/19 05:15:00	1011.350	68.510	6.037	3.290	2.637	7.250	-58.400	25.200	4.000	70.200	6.230	11.300	2.654
06/13/19 05:30:00	1010.850	68.550	6.028	3.290	2.674	7.240	-58.000	22.800	4.400	72.100	6.390	11.300	2.696
06/13/19 05:45:00	1011.150	68.530	6.005	3.270	2.705	7.290	-60.000	25.200	4.900	73.000	6.470	11.300	2.724
06/13/19 06:00:00	1010.450	68.520	6.026	3.290	2.725	7.340	-62.500	27.400	4.500	71.700	6.360	11.300	2.751
06/13/19 06:15:00	1011.050	68.470	6.059	3.310	2.741	7.340	-62.600	26.700	4.100	73.000	6.480	11.300	2.761
06/13/19 06:30:00	1011.250	68.460	6.057	3.300	2.751	7.330	-62.000	21.700	3.400	69.100	6.130	11.300	2.769
06/13/19 06:45:00	1011.150	68.510	6.047	3.300	2.749	7.320	-61.500	17.300	4.100	69.700	6.180	11.300	2.768
06/13/19 07:00:00	1010.850	68.630	6.035	3.290	2.743	7.320	-61.400	14.500	2.700	70.000	6.200	11.300	2.765
06/13/19 07:15:00	1010.450	68.620	6.001	3.270	2.726	7.310	-60.800	15.700	3.400	67.500	5.980	11.200	2.752
06/13/19 07:30:00	1011.250	68.810	5.923	3.230	2.706	7.330	-61.800	21.200	3.300	68.000	6.010	11.300	2.724
06/13/19 07:45:00	1011.750	68.910	5.854	3.190	2.696	7.310	-61.100	18.800	3.500	67.700	5.980	11.300	2.709
06/13/19 08:00:00	1011.650	68.960	5.876	3.200	2.667	7.340	-62.300	24.600	3.500	70.800	6.250	11.300	2.681
06/13/19 08:15:00	1011.450	69.120	6.096	3.330	2.616	7.350	-62.900	102.800	5.900	72.100	6.350	11.400	2.632
06/13/19 08:30:00	1011.250	69.250	6.099	3.330	2.568	7.420	-66.200	17.300	2.800	72.000	6.330	11.300	2.586
06/13/19 08:45:00	1011.150	69.350	6.241	3.410	2.508	7.370	-63.900	13.600	2.600	63.900	5.610	11.300	2.527
06/13/19 09:00:00	1010.450	69.260	6.241	3.410	2.433	7.320	-61.400	9.100	2.500	58.900	5.180	11.300	2.459
06/13/19 09:15:00	1009.750	69.190	6.112	3.340	2.358	7.280	-59.500	11.500	2.500	53.500	4.710	11.300	2.391
06/13/19 09:30:00	1008.450	69.150	6.030	3.290	2.256	7.300	-60.400	13.300	2.800	50.100	4.410	11.300	2.302
06/13/19 09:45:00	1008.450	69.090	6.333	3.460	2.184	7.370	-63.800	18.400	3.100	61.800	5.440	11.300	2.230
06/13/19 10:00:00	1008.050	69.080	6.406	3.510	2.134	7.380	-64.100	13.900	3.200	57.100	5.030	11.300	2.184
06/13/19 10:15:00	1007.550	69.050	6.183	3.380	2.063	7.360	-63.500	14.300	2.900	52.900	4.660	11.200	2.119
06/13/19 10:30:00	1006.450	69.020	5.999	3.270	1.979	7.350	-62.800	13.000	2.700	44.400	3.920	11.300	2.046
06/13/19 10:45:00	1006.950	68.990	5.917	3.220	1.902	7.370	-63.600	16.600	2.700	44.700	3.940	11.300	1.964
06/13/19 11:00:00	1006.450	68.960	5.885	3.200	1.832	7.410	-65.800	17.400	3.500	63.500	5.600	11.300	1.899
06/13/19 11:15:00	1005.950	68.920	5.852	3.180	1.761	7.410	-65.700	14.200	3.100	64.700	5.720	11.300	1.833
06/13/19 11:30:00	1006.050	68.960	5.785	3.150	1.711	7.440	-67.200	22.100	3.600	64.500	5.700	11.300	1.782
06/13/19 11:45:00	1005.850	69.000	5.667	3.080	1.683	7.500	-69.800	32.200	4.700	73.700	6.510	11.300	1.756
06/13/19 12:00:00	1005.250	69.010	5.657	3.070	1.648	7.540	-71.600	79.500	5.200	77.200	6.820	11.300	1.727
06/13/19 12:15:00	1005.150	69.020	5.641	3.060	1.622	7.580	-73.300	47.600	5.100	78.700	6.950	11.300	1.702
06/13/19 12:30:00	1004.850	69.040	5.577	3.030	1.594	7.570	-73.000	30.900	5.200	77.900	6.880	11.300	1.677
06/13/19 12:45:00	1004.750	69.090	5.574	3.020	1.563	7.550	-72.100	28.100	5.300	77.600	6.850	11.300	1.647
06/13/19 13:00:00	1004.450	69.190	5.657	3.070	1.556	7.520	-70.500	29.600	5.600	77.400	6.830	11.300	1.643
06/13/19 13:15:00	1004.550	69.250	5.649	3.070	1.570	7.480	-68.900	33.600	4.300	77.300	6.810	11.300	1.656
06/13/19 13:30:00	1004.450	69.350	5.549	3.010	1.596	7.430	-66.400	41.600	5.200	75.400	6.640	11.300	1.683
06/13/19 13:45:00	1004.650	69.440	5.452	2.950	1.638	7.380	-64.400	47.500	5.600	73.900	6.500	11.300	1.723
06/13/19 14:00:00	1004.450	69.570	5.366	2.900	1.692	7.370	-63.900	44.500	5.500	74.600	6.560	11.300	1.779
06/13/19 14:15:00	1004.050	69.660	5.390	2.920	1.751	7.340	-62.500	58.700	6.200	74.900	6.570	11.200	1.842
06/13/19 14:30:00	1004.050	69.860	5.291	2.860	1.816	7.370	-63.800	45.000	6.400	74.500	6.530	11.300	1.907
06/13/19 14:45:00	1004.450	70.030	5.141	2.770	1.879	7.440	-67.300	62.200	6.900	78.600	6.880	11.300	1.966
06/13/19 15:00:00	1004.450	70.020	5.206	2.810	1.949	7.470	-68.600	61.800	7.900	78.600	6.870	11.300	2.036
06/13/19 15:15:00	1004.650	69.970	5.352	2.890	2.011	7.450	-67.300	72.700	7.800	76.500	6.690	11.300	2.096
06/13/19 15:30:00	1004.450	69.980	5.378	2.910	2.088	7.440	-67.000	74.700	7.000	77.300	6.760	11.300	2.175
06/13/19 15:45:00	1004.750	70.000	5.416	2.930	2.175	7.470	-68.500	105.900	8.800	80.500	7.040	11.300	2.259
06/13/19 16:00:00	1004.450	70.040	5.591	3.030	2.272	7.440	-67.200	82.600	7.300	78.100	6.820	11.300	2.359
06/13/19 16:15:00	1004.650	70.090	5.683	3.080	2.366	7.460	-67.900	74.000	6.700	79.100	6.900	11.300	2.451
06/13/19 16:30:00	1004.450	70.160	5.878	3.200	2.458	7.470	-68.600	84.400	8.300	80.700	7.040	11.300	2.545
06/13/19 16:45:00	1004.950	70.140	5.814	3.160	2.549	7.490	-69.300	88.900	7.600	81.700	7.130	11.300	2.631
06/13/19 17:00:00	1004.850	69.960	5.556	3.010	2.629	7.480	-68.700	88.200	8.200	81.100	7.090	11.300	2.712
06/13/19 17:15:00	1004.950	69.810	5.489	2.970	2.705	7.430	-66.800	87.300	7.200	79.200	6.940	11.300	2.787
06/13/19 17:30:00	1004.850	69.840	5.459	2.960	2.773	7.380	-64.200	82.800	8.600	79.200	6.940	11.300	2.856
06/13/19 17:45:00	1005.250	69.820	5.522	2.990	2.833	7.340	-62.500	68.600	7.200	77.400	6.780	11.300	2.912
06/13/19 18:00:00	1005.250	69.800	5.639	3.060	2.885	7.330	-62.100	60.500	6.600	77.300	6.770	11.300	2.964
06/13/19 18:15:00	1004.950	69.770	5.717	3.110	2.921	7.290	-60.000	44.700	5.800	75.000	6.570	11.300	3.003
06/13/19 18:30:00	1004.850	69.760	5.762	3.130	2.947	7.260	-58.600	43.800	4.200	71.800	6.290	11.300	3.030
06/13/19 18:45:00	1004.950	69.760	5.788	3.150	2.958	7.210	-56.600	31.200	4.600	69.000	6.050	11.300	3.040
06/13/19 19:00:00	1005.250	69.770	5.813	3.160	2.960	7.230	-57.400	29.800	5.000	67.000	5.870	11.300	3.039
06/13/19 19:15:00	1005.550	69.770	5.818	3.160	2.960	7.230	-57.400	29.000	3.400	68.100	5.960	11.300	3.036
06/13/19 19:30:00	1005.650	69.690	5.820	3.160	2.952	7.200	-56.100	22.900	3.000	63.400	5.550	11.300	3.027
06/13/19 19:45:00	1005.650	69.460	5.848	3.180	2.936	7.180	-54.800	23.800	3.200	55.800	4.900	11.300	3.011
06/13/19 20:00:00	1005.250	69.310	5.818	3.160	2.907	7.150	-53.900	19.500	2.200	46.700	4.110	11.300	2.986
06/13/19 20:15:00	1005.750	69.160	5.764	3.130	2.873	7.090	-50.900	10.800	2.200	33.600	2.960	11.300	2.947
06/13/19 20:30:00	1006.050	69.120	5.674	3.080	2.835	7.010	-47.300	4.700	2.500	18.600	1.640	11.300	2.906
06/13/19 20:45:00	1006.250	68.960	5.636	3.060	2.789	6.980	-45.800	5.900	1.500	18.000	1.590	11.300	2.858
06/13/19 21:00:00	1006.050	68.930	5.620	3.050	2.736	6.970	-45.600	6.800	1.900	19.900	1.760	11.300	2.807
06/13/19 21:15:00	1006.250	68.950	5.620	3.050	2.660	7.010	-47.300	13.300	2.700	28.700	2.530	11.200	2.729
06/13/19 21:30:00	1006.450	69.010	5.621	3.050	2.579	7.020	-47.900	9.300	2.500	25.500	2.250	11.300	2.646
06/13/19 21:45:00	1006.450	68.880	5.617	3.050	2.511	7.020	-47.600	8.400	1.600	22.900	2.030	11.300	2.578
06/13/19 22:00:00	1006.050	68.930	5.811	3.160	2.423	7.080	-50.300	14.700	3.300	30.700	2.710	11.200	2.494
06/13/19 22:15:00	1006.150	69.000	5.701	3.100	2.350	7.050	-49.000	9.200	1.700	23.700	2.090	11.300	2.420
06/13/19 22:30:00	1006.450	69.110	5.631	3.060	2.283	7.030	-48.400	5.000	2.200	18.400	1.620	11.300	2.350
06/13/19 22:45:00	1006.450	69.170	5.582	3.030	2.209	7.040	-48.400	4.000	2.000	15.800	1.390	11.300	2.276
06/13/19 23:00:00	1006.450	69.110	5.558	3.010	2.127	7.050	-49.000	4.000	1.700	15.500	1.370	11.300	2.194
06/13/19 23:15:00	1006.250	69.020	5.547	3.010	2.053	7.060	-49.400	2.900	1.800	14.400	1.270	11.300	2.122
06/13/19 23:30:00	1006.050	68.980	5.530	3.000	1.988	7.060	-49.400	1.700	1.600	13.900	1.230	11.300	2.059
06/13/19 23:45:00	1006.250	68.890	5.517	2.990	1.917	7.060	-49.700	3.800	1.200	16.500	1.460	11.300	1.986
06/14/19 00:00:00	1006.050	68.760	5.522	2.990	1.855	7.150	-53.500	7.800	2.500	32.400	2.870	11.300	1.926
06/14/19 00:15:00	1005.950	68.750	5.519	2.990	1.809	7.180	-55.300	14.400	3.300	36.900	3.270	11.300	1.881
06/14/19 00:30:00	1005.650	68.710	5.688	3.090	1.763	7.270	-59.000	18.600	3.800	54.500	4.830	11.300	1.838
06/14/19 00:45:00	1006.350	68.710	5.666	3.080	1.723	7.270	-59.400	17.200	3.800	46.700	4.140	11.300	1.791
06/14/19 01:00:00	1006.050	68.680	5.684	3.090	1.690	7.280	-59.800	19.000	3.900	49.800	4.410	11.300	1.761
06/14/19 01:15:00	1006.350	68.290	5.698	3.100	1.661	7.280	-59.800	19.400	4.000	47.400	4.220	11.200	1.729
06/14/19 01:30:00	1006.450	68.340	5.727	3.110	1.637	7.300	-60.600	16.500	4.200	53.000	4.710	11.300	1.704
06/14/19 01:45:00	1005.950	67.940	5.626	3.060	1.625	7.300	-60.400	24.100	4.400	64.600	5.770	11.300	1.697
06/14/19 02:00:00	1006.050	67.700	5.506	2.990	1.619	7.290	-60.300	25.000	4.300	65.100	5.840	11.300	1.690
06/14/19 02:15:00	1006.250	67.910	5.466	2.960	1.636	7.260	-58.900	24.100	4.900	65.800	5.890	11.200	1.705
06/14/19 02:30:00	1006.050	68.000	5.466	2.960	1.666	7.240	-57.800	16.100	3.400	64.400	5.760	11.300	1.737
06/14/19 02:45:00	1006.450	67.870	5.347	2.890	1.699	7.220	-57.000	17.100	4.400	64.900	5.810	11.300	1.766
06/14/19 03:00:00	1006.450	67.760	5.227	2.820	1.744	7.210	-56.600	16.000	3.800	66.800	5.990	11.300	1.811
06/14/19 03:15:00	1006.550	67.790	5.222	2.820	1.786	7.200	-56.100	17.500	3.700	67.300	6.030	11.300	1.852
06/14/19 03:30:00	1006.850	67.680	5.177	2.800	1.841	7.220	-56.700	20.400	4.500	68.800	6.180	11.300	1.904
06/14/19 03:45:00	1006.950	66.840	4.856	2.610	1.913	7.230	-57.200	24.800	5.200	67.700	6.140	11.300	1.975
06/14/19 04:00:00	1006.850	66.960	4.900	2.640	1.986	7.180	-55.000	48.700	6.000	66.900	6.060	11.300	2.049
06/14/19 04:15:00	1006.950	68.020	5.486	2.970	2.070	7.290	-60.300	22.600	5.500	73.400	6.560	11.300	2.132
06/14/19 04:30:00	1006.850	67.870	5.738	3.120	2.142	7.280	-59.800	26.300	4.900	72.700	6.500	11.300	2.205
06/14/19 04:45:00	1007.350	67.680	6.021	3.280	2.210	7.260	-58.900	31.600	4.700	71.700	6.420	11.300	2.268
06/14/19 05:00:00	1007.250	67.680	6.202	3.390	2.279	7.250	-58.300	30.700	5.300	71.900	6.430	11.300	2.338
06/14/19 05:15:00	1007.650	67.610	6.374	3.490	2.347	7.240	-58.000	29.700	4.400	70.600	6.310	11.300	2.402
06/14/19 05:30:00	1007.250	67.650	6.508	3.570	2.409	7.270	-59.400	26.900	5.000	71.900	6.430	11.300	2.468
